1,24.58,1,36194.65288,12564.11172
2,124.95,0.5,239592.3955,22816.44422
3,149.95,0.5,625609.376,30455.27463
4,174.95,0.5,829407.8775,36209.35489
5,174.97,1,660297.9675,35259.43772
6,174.98,2,543215.7234,31591.39315
7,199.93,0.5,508504.8975,27844.059
8,199.93,0.5,316526.1743,22949.21558
9,224.84,0.25,548764.8837,29057.20979
10,224.92,0.5,646454.0948,30888.56622
11,249.81,0.25,848532.3478,36844.35828
12,249.92,0.5,809049.1492,36656.96079
13,249.93,0.5,472491.8798,26985.48439
14,274.87,0.25,792129.7557,35779.62198
15,274.64,0.5,817283.6807,39080.47789
16,299.8,0.25,1027303.779,40697.69161
17,299.9,0.5,1198472.16,45919.82914
18,324.85,0.333333333,2132407.263,57215.54172
19,349.8,0.25,3660762.07,76517.43375
20,349.9,0.5,4169662.619,82846.92605
21,374.39,0.1,2238230.99,64562.98214
22,374.81,0.25,4424095.551,89801.23909
23,399.47,0.1,4575282.055,87569.75656
24,399.82,0.25,8306119.292,144846.0412
25,424.76,0.25,13709451.73,192127.4742
26,424.89,0.5,14529969.82,199878.1323
27,449.75,0.25,12644026.57,192330.863
28,449.88,0.5,15865738.1,209995.2489
29,474.75,0.25,14071334.42,211383.1242
30,474.88,0.5,18820571.08,244685.3945
31,499.37,0.1,8315461.772,142416.6844
32,499.62,0.166666667,10492547.59,154383.5096
33,529.73,0.25,29676922.71,533703.4088
34,559.71,0.25,45785483.72,538747.7677
35,599.68,0.25,73000287.59,809626.3529
36,629.77,0.333333333,82427593.42,929214.403
37,669.73,0.333333333,68899921.22,766102.0959
38,699.75,0.333333333,36149490.78,430263.6375
39,749.83,0.5,30430516.94,378823.7811
40,774.78,0.5,8595912.948,143193.9184
41,799.49,0.25,4774641.166,94502.15577
42,829.46,0.25,7010037.324,126706.439
43,869.48,0.25,10095198.93,167930.5295
44,899.4,0.25,10040827.28,152171.1813
45,649.92,1,254232.2264,23421.55421
46,349.99,3,25517.37917,14288.94189
47,499.97,2,46946.89485,14255.7478
48,599.96,2,49406.1558,13364.58413
49,699.8,0.5,126889.5609,18532.53831
50,749.61,0.25,236552.0379,21014.73628
51,849.51,0.25,2244476.441,59075.14771
52,899.44,0.25,5618620.574,105928.9381
53,929.43,0.25,8718053.786,138564.178
54,959.41,0.25,11672897.99,173352.0509
55,999.41,0.25,21224075.42,285598.8661
56,1099.39,0.25,27017935.91,344754.2327
57,1099.59,0.5,17980819.78,242004.6625
58,1099.79,1,9367126.359,143383.1656
59,32.84,1,0,12021.14835
60,1149.47,0.25,2108953.885,53873.08216
61,1149.76,1,1374233.723,46917.02874
62,1149.33,1.5,126013.6295,16872.89892
63,1149.74,1.5,22379.76618,12388.73488
64,1149.76,2,14201.05653,12462.86286